no,flag
14159,0.035950612
596,0.16186707
17457,0.07822807
3521,0.07532919
15795,0.07887627
3265,0.081393294
3186,0.14398739
7361,0.02153024
10831,0.07688856
3672,0.1801353
6590,0.029048901
6983,0.037597973
8969,0.044608235
8820,0.113539964
14963,0.17822902
5878,0.05591564
7395,0.07688856
1148,0.032885056
14677,0.0673433
16433,0.07369521
9518,0.05975304
4455,0.079912744
9265,0.07411293
13137,0.033618115
15265,0.046699096
8624,0.046501227
3254,0.048743155
13848,0.018155461
13024,0.03854301
2934,0.07653641
6561,0.05371542
6482,0.26081082
7436,0.0721141
2052,0.043321766
4252,0.07688856
12844,0.049593057
8336,0.051221132
7559,0.05941241
16490,0.075223505
4636,0.15955414
2837,0.0776678
5514,0.02561642
13084,0.107636206
11069,0.06617913
16775,0.08142878
243,0.05995707
14931,0.08705242
7619,0.021050112
10687,0.03034578
197,0.07602347
7284,0.023934271
10832,0.091423444
11418,0.050550934
15646,0.075223505
13225,0.06845758
6712,0.05812414
8305,0.07688856
5699,0.08142878
14269,0.0678348
11232,0.07402311
19,0.023341805
2736,0.07677714
10804,0.07526324
1101,0.08219017
11463,0.08969375
16734,0.027999792
10671,0.1144163
8303,0.02017894
4583,0.071041405
13594,0.025836611
6830,0.023431404
5024,0.05382798
13378,0.033830777
14556,0.071049295
12947,0.087900445
1424,0.20171246
7428,0.047687784
6729,0.079517946
4790,0.07553019
8061,0.048831504
6980,0.075223505
7728,0.023519289
802,0.12833259
5704,0.09025838
7044,0.07887627
4563,0.047277566
15448,0.03792759
7513,0.072509885
1412,0.04488121
3364,0.07887627
16172,0.06664951
17439,0.06488203
4308,0.111477256
973,0.047133688
6580,0.06942568
11606,0.07369521
12623,0.06617913
4391,0.05692335
12659,0.07245198
15296,0.077219754
9036,0.0848836
9244,0.0776678
1872,0.04808899
1689,0.012496206
3045,0.30711752
6824,0.07575981
2151,0.050337687
2848,0.09385984
394,0.031224309
5195,0.015658408
10996,0.06472973
6008,0.06942568
3906,0.06278406
2846,0.0285966
6705,0.025738299
5466,0.060215496
6373,0.07926346
14412,0.020870179
5384,0.14357688
13616,0.035726592
6603,0.08197582
9735,0.08222517
1523,0.0776678
3441,0.07369521
7628,0.07902319
14855,0.04986083
1978,0.08702274
48,0.075223505
14525,0.06472973
13714,0.07124369
882,0.075223505
11853,0.086470865
9320,0.075223505
13119,0.03365843
11046,0.021587333
15573,0.07007795
3579,0.024419028
3933,0.045085095
14420,0.063868135
16163,0.07476775
6128,0.083376266
11728,0.07536183
5190,0.08675815
2328,0.075223505
5706,0.06818129
13141,0.022196427
7033,0.058654074
8935,0.082874104
7412,0.062418196
6826,0.014349003
13053,0.075223505
6361,0.077825494
9176,0.06277281
10792,0.061210733
9045,0.05406779
9818,0.07369521
9500,0.025571328
6563,0.08675815
4058,0.040184997
9295,0.16276848
13131,0.07093928
8561,0.072331294
4716,0.07586545
9531,0.096788965
16477,0.17180058
11395,0.17198929
9395,0.06472973
8355,0.19598272
12690,0.05812414
6684,0.047033485
16034,0.05436797
2520,0.038900543
4413,0.06498045
3192,0.027417814
6925,0.06499907
406,0.03431878
13186,0.08061514
2010,0.07887627
7392,0.110329725
2283,0.049579818
6405,0.076093934
69,0.15678637
12441,0.075223505
1608,0.09133815
15835,0.039589576
2155,0.05940456
5639,0.075223505
13179,0.05060383
5277,0.069918565
17454,0.075223505
3801,0.044219885
3182,0.07369521
8022,0.09103005
6557,0.052329566
14519,0.08467635
3331,0.086645596
17456,0.075223505
14842,0.08061514
12747,0.09060711
5146,0.017668523
14932,0.048181474
14593,0.06718727
4673,0.07926346
12491,0.05399023
11645,0.047588993
8461,0.07822807
2430,0.025249496
5877,0.075223505
9429,0.0776678
13740,0.089077584
1480,0.057106588
17043,0.06756078
912,0.04130686
13840,0.06472973
834,0.08078341
16330,0.11373487
3723,0.14289364
15482,0.04283112
12181,0.06215647
2383,0.06182974
795,0.0380425
11239,0.050832868
6808,0.097234204
12111,0.0947496
7956,0.0352679
1378,0.06472973
12399,0.06895578
3371,0.08361784
12336,0.07262359
2538,0.06640304
7151,0.09025838
293,0.083094746
10967,0.0416853
8708,0.07926346
893,0.047588993
7519,0.106120296
16642,0.103534795
12761,0.0345942
2412,0.051175922
179,0.033417523
9824,0.0325215
2596,0.07688856
9792,0.07688856
9611,0.07688856
10147,0.034477122
11627,0.07688856
14617,0.039189268
5849,0.03288693
2333,0.06472973
9507,0.0485991
5792,0.0435318
1775,0.08675815
7717,0.036560785
17124,0.024961285
5870,0.07748292
13236,0.03983067
516,0.05750316
4983,0.055766445
17350,0.05770529
701,0.062418196
5210,0.0369374
11121,0.09142589
8247,0.17136104
9060,0.0506826
5488,0.06848399
16918,0.075223505
17102,0.076093934
3818,0.103998564
15067,0.047436785
9258,0.039768554
9019,0.032800328
15275,0.047219083
9410,0.075223505
11902,0.06617913
13099,0.06472973
12551,0.100634046
5950,0.07655448
11643,0.04426957
6380,0.07341237
9704,0.022597436
1044,0.05163461
15385,0.07926346
2673,0.03413641
6240,0.06472973
2835,0.075223505
7567,0.04830436
8379,0.06274903
10293,0.059694715
15934,0.044422332
15453,0.056233067
7964,0.07028305
10424,0.053972255
13341,0.06617913
8818,0.05975304
6298,0.07887627
4422,0.07887627
15550,0.12872091
15896,0.055548817
12328,0.045657717
7960,0.05812414
12062,0.04595794
3123,0.075223505
8244,0.12573314
13077,0.027827475
11768,0.0776678
12825,0.057604913
3812,0.06777848
10159,0.054276768
16953,0.1613942
3164,0.2951941
12104,0.050064266
7748,0.041138217
7969,0.051981438
2019,0.0820178
2422,0.075223505
5398,0.018502861
13739,0.045513812
5282,0.08668072
6575,0.043561086
9810,0.07887627
12672,0.04808998
15443,0.040326796
2858,0.043584187
3678,0.058828518
16589,0.049124163
6878,0.06472973
6764,0.03380573
791,0.12821022
11437,0.050150156
15027,0.07369521
8584,0.06545137
2955,0.056851666
15593,0.12611067
2040,0.075223505
899,0.041695464
12407,0.07688856
11804,0.07532919
2749,0.056521095
705,0.2720683
6367,0.06555288
2216,0.08017099
6309,0.0776678
9679,0.06664951
14146,0.028730795
13518,0.04682894
9481,0.0788389
9398,0.033122275
14486,0.076093934
15514,0.055427458
8629,0.06617913
11608,0.07887627
7467,0.0362927
12038,0.066873446
13719,0.09311179
6016,0.06154953
10773,0.0406953
508,0.022028858
11861,0.07887627
2230,0.07952383
11712,0.10693885
12027,0.03572468
12256,0.050362002
4307,0.038229942
9133,0.052955665
16486,0.050684664
4845,0.047588993
2972,0.028530985
16849,0.075223505
12453,0.11365397
1999,0.082359165
7996,0.047588993
7915,0.14638095
6261,0.056560677
17150,0.07369521
14238,0.07926346
7661,0.11186226
216,0.06858839
9172,0.045366693
7064,0.04670523
12137,0.06635467
1304,0.034549028
8844,0.025703836
5718,0.057705615
11777,0.08101141
7549,0.07887627
1004,0.06839327
10768,0.028492212
16680,0.075223505
1723,0.075223505
11893,0.037107367
10521,0.04488258
17403,0.044728175
8220,0.039081004
9074,0.07949645
347,0.069609836
3324,0.057059273
1511,0.039069664
1606,0.07068057
2748,0.12505473
2931,0.05471202
1764,0.031314522
2222,0.06617913
2769,0.051849578
2682,0.068759635
1780,0.08675815
10976,0.042721007
13700,0.07926346
10070,0.02199083
6472,0.07507474
17331,0.07369521
17271,0.13124685
16544,0.04849851
4246,0.05647062
11742,0.04759218
15780,0.10046892
5573,0.07688856
3964,0.021834772
5112,0.14901434
10885,0.025061207
11675,0.075223505
15157,0.077832595
16504,0.055427458
12605,0.06472973
10415,0.03193336
6270,0.050564244
6382,0.07688856
12716,0.036509562
5273,0.07887627
4241,0.11708458
2894,0.027138805
12454,0.055427458
14659,0.057474278
5219,0.044748057
784,0.046426147
14809,0.0776678
13507,0.075223505
5916,0.092291504
5491,0.028084507
914,0.16952157
17338,0.1685567
7085,0.08157613
3322,0.06617913
3206,0.083683826
7162,0.075223505
9593,0.06503832
10988,0.044110917
14334,0.06617913
12487,0.022249402
9021,0.087754
8152,0.09178621
12327,0.05054629
3389,0.092033915
13570,0.046676237
7644,0.075223505
5265,0.075853094
14016,0.0924469
1344,0.02331161
13336,0.063125394
9425,0.038030583
6554,0.03948214
8807,0.071917124
8356,0.1611706
16397,0.06791035
14471,0.1702375
12067,0.075223505
3843,0.049477473
12907,0.06611349
7824,0.053919546
16332,0.11679507
10003,0.08061514
9607,0.04378868
7692,0.09025838
14925,0.029019604
8559,0.018774725
9697,0.07887627
12687,0.07688856
10939,0.13072395
3727,0.034431096
8868,0.05344809
11537,0.06845641
5651,0.023547145
14084,0.06472973
4119,0.075223505
6308,0.02197931
6093,0.034622345
378,0.03272296
5740,0.0776678
15337,0.07902319
10812,0.046652883
1874,0.04156148
7058,0.102782436
7923,0.07688856
5885,0.075223505
12096,0.025069192
2705,0.07887627
16550,0.0378336
345,0.06879042
6286,0.034647632
6680,0.07369521
5565,0.16872966
9464,0.029097592
13531,0.0852825
2369,0.05812414
4835,0.030680262
13842,0.04606635
6448,0.09111808
14097,0.027439145
15000,0.04318313
4742,0.057440035
5924,0.07369521
11032,0.03782276
9967,0.1169569
3467,0.06791035
5784,0.06023688
16766,0.06617913
14835,0.038809087
14385,0.061594434
11173,0.048674565
11572,0.048429165
4529,0.05967866
5555,0.051678907
5029,0.0776678
2589,0.11531528
1428,0.07369521
15912,0.07688856
16117,0.06369991
17095,0.075223505
10404,0.041730117
5077,0.060055267
16960,0.14600621
15640,0.02580767
2542,0.048672423
11912,0.075223505
3999,0.04312767
6027,0.08967678
22,0.117984034
10142,0.06478731
12847,0.028701868
933,0.061643846
13562,0.0570001
12351,0.075223505
13048,0.047588993
15465,0.08043489
4780,0.047407445
614,0.028497983
15263,0.059482165
2526,0.05382375
14816,0.08142878
5546,0.043514065
13829,0.054962546
3066,0.06617913
2158,0.052988052
16319,0.08169583
12912,0.075223505
8372,0.03439408
5868,0.075223505
1007,0.0352483
6080,0.13743407
17326,0.019701097
15945,0.026980245
17080,0.058725283
15289,0.12256018
15335,0.047558434
5163,0.053532705
1704,0.052582476
2334,0.07887627
5946,0.033142406
481,0.09581014
15943,0.07698858
14165,0.075223505
4352,0.0776678
14827,0.11430329
12320,0.09352605
3351,0.03993778
9382,0.06794697
8422,0.07653641
11053,0.044423327
7083,0.075223505
5867,0.03728518
9664,0.083094746
116,0.052408986
9733,0.038271204
11480,0.05947176
1085,0.06839327
7672,0.075223505
12701,0.0776678
10515,0.13903849
16846,0.025858939
11441,0.2555012
8726,0.12607369
60,0.07369521
11763,0.087639965
1352,0.042327307
11892,0.02263823
15105,0.075223505
4781,0.08055105
2441,0.024979524
4592,0.07369521
2706,0.039400592
13001,0.11333648
12975,0.033579893
1980,0.075223505
2443,0.053875037
811,0.06110047
11179,0.058466893
2140,0.04261259
7209,0.07926346
7340,0.049477473
13437,0.07369521
8318,0.1869683
11797,0.075223505
12028,0.054581765
14704,0.07688856
10307,0.05493046
5785,0.10495565
16725,0.075223505
7544,0.04455712
11432,0.03444013
12437,0.054989018
4571,0.19979024
12769,0.075223505
14271,0.07688856
7787,0.043776773
11054,0.076068796
581,0.07688856
8419,0.06462179
2001,0.075223505
4726,0.060914636
9433,0.060215585
7646,0.06744996
7445,0.075223505
1516,0.034159057
7400,0.076093934
10148,0.054948628
1390,0.038551282
12925,0.076093934
7949,0.06617913
12155,0.075223505
17125,0.033461284
545,0.1688472
13632,0.05975304
2432,0.082609
15597,0.044683047
2891,0.050075933
11581,0.121667325
9217,0.027143784
5652,0.07887627
8727,0.053827126
3961,0.038428478
5787,0.0776678
6997,0.033021063
1249,0.1948064
14235,0.07262558
17455,0.075223505
123,0.07532919
3528,0.07822807
5522,0.047588993
2254,0.047736265
12816,0.18706368
9451,0.041357815
10399,0.084673375
14153,0.061307736
5586,0.08061514
4734,0.053682864
11741,0.033521824
12936,0.08675815
15216,0.075223505
3589,0.02232932
7170,0.024903717
3249,0.05581622
13975,0.050207745
12971,0.09578036
1624,0.15869252
14363,0.047631063
10829,0.16801661
2683,0.0518917
52,0.027452411
14143,0.075223505
420,0.07369521
8175,0.061010372
1393,0.21182588
6230,0.07887627
14246,0.07369521
12981,0.014394304
6226,0.01908027
12100,0.05432672
1585,0.059305746
11021,0.064567626
11516,0.094679564
1784,0.07653641
7890,0.044876885
9094,0.050597597
14274,0.106657155
9864,0.060088936
14938,0.076093934
1003,0.08079585
2546,0.0764042
7311,0.028940588
7517,0.023128232
16763,0.07369521
5039,0.01607849
11556,0.05805418
5092,0.08888417
6639,0.07926346
29,0.03609641
9624,0.025866386
6026,0.07887627
5268,0.111283526
4244,0.18692882
2613,0.1157175
17224,0.15493746
4569,0.09455839
794,0.03523717
3635,0.119659066
3854,0.026528185
11862,0.08061514
10836,0.08027202
15295,0.0756227
4338,0.07583271
14664,0.07653641
6098,0.027408885
9452,0.030903783
6375,0.113269284
5913,0.075223505
15050,0.033691816
5660,0.05373746
9880,0.025862841
16340,0.07688856
11403,0.04619871
3353,0.026920572
5741,0.07688856
14144,0.03350778
7753,0.06474809
184,0.07369521
10717,0.07382138
8054,0.06549554
16205,0.05701543
14964,0.08675815
4018,0.16517319
14197,0.075223505
3848,0.0901119
5688,0.14339349
8997,0.047588993
14301,0.15263118
17083,0.120224446
8132,0.07887627
1361,0.06996259
1631,0.06617913
11129,0.06472973
14840,0.07315888
14173,0.027030563
5683,0.1354674
12486,0.10001561
10080,0.076093934
16570,0.026199307
1832,0.075223505
10429,0.07730359
2912,0.03842154
2871,0.05483443
9162,0.043122455
10365,0.079264596
9163,0.0673433
14193,0.07532919
3099,0.0474267
13877,0.07688856
9544,0.06516899
14997,0.06589876
12692,0.05222537
16132,0.27269706
14885,0.044075873
14157,0.06839327
11905,0.075223505
6691,0.059916314
11851,0.07605611
3936,0.076944426
14550,0.06839327
10219,0.018159673
1993,0.10356572
7405,0.11475813
16515,0.048263893
10435,0.042654064
6765,0.08735196
4134,0.043221343
12079,0.04568828
16343,0.06991739
16447,0.075223505
15884,0.061004266
10685,0.19715081
5862,0.05060383
7497,0.06357325
9766,0.0340517
14466,0.10182356
6723,0.029682571
1708,0.13075165
12488,0.075223505
14590,0.13444257
9809,0.075223505
8623,0.03089159
8510,0.03721611
10569,0.07204056
5966,0.051934134
2099,0.074995115
9897,0.0618708
17414,0.05794713
6935,0.047811035
6287,0.06977374
3700,0.031050326
10782,0.0491831
17233,0.07887627
2733,0.06472973
488,0.029217469
15851,0.07822807
10091,0.08326187
6961,0.025054729
8912,0.054826673
7218,0.07949645
1441,0.06818129
8295,0.045842208
15203,0.075223505
14874,0.043821674
4179,0.06664951
2434,0.075223505
8133,0.23684038
8790,0.0916799
1905,0.07688856
4230,0.08061514
7452,0.06526192
3288,0.055017773
16654,0.031815466
7785,0.04180888
11394,0.08329454
9490,0.049785584
1181,0.05036976
7404,0.03453221
10212,0.05638431
14562,0.03926557
15613,0.030607564
3291,0.032784313
14990,0.08142878
3711,0.02689348
5167,0.06617913
9324,0.057812765
9098,0.042258296
17430,0.090748005
1507,0.075223505
6007,0.2385162
5948,0.07635068
15821,0.066698626
3972,0.060586274
16560,0.040367506
13118,0.028949596
1469,0.06069393
13920,0.049154975
2571,0.17211308
9972,0.026992172
7636,0.04923495
4463,0.07688856
9752,0.019687803
5674,0.0776678
5604,0.09766475
12963,0.07124842
10872,0.05975304
1433,0.08579487
7259,0.035226624
8866,0.06824891
3982,0.060916673
7051,0.08024738
10912,0.05467616
8524,0.07926346
13405,0.12692149
3777,0.065740846
5601,0.08479061
4009,0.022838375
13029,0.13151817
11287,0.075223505
11809,0.06420479
7016,0.03422067
585,0.022126485
15927,0.06472973
14800,0.17577267
915,0.028444525
9197,0.029485727
6469,0.08061514
7023,0.075223505
8130,0.09121267
13219,0.11992604
14182,0.047537155
5113,0.11603142
10921,0.03601936
7052,0.062467527
1499,0.121167384
4959,0.07437104
16006,0.073233604
1834,0.033629972
1641,0.075223505
958,0.033585224
4777,0.0776678
16402,0.07688856
17061,0.07599312
1810,0.17120585
13249,0.06472973
16355,0.075223505
1946,0.07887627
14331,0.075223505
10403,0.04435253
5252,0.06526331
15294,0.048674565
7212,0.11076428
9691,0.075223505
760,0.07192922
7852,0.075223505
535,0.0523496
13173,0.06472973
10055,0.07926346
17070,0.06916896
16732,0.12040655
16229,0.10408255
13026,0.075223505
14337,0.0776678
4888,0.03463683
5283,0.07671311
12222,0.07822807
16475,0.13071762
15190,0.029064458
3658,0.069918565
3284,0.04261972
2233,0.07532919
1098,0.045103997
4204,0.059715733
5909,0.04396584
11296,0.040115662
14668,0.08061514
8002,0.07369521
3926,0.023131646
6510,0.07532919
15272,0.04470878
3388,0.047808103
9233,0.052787762
10161,0.047337662
10764,0.019970486
257,0.036462232
1655,0.08197343
4682,0.05252261
3081,0.19469586
9054,0.025607519
14857,0.0864478
16883,0.08078341
906,0.054669272
11269,0.09025838
4618,0.08930561
14278,0.0495598
2258,0.026409667
5986,0.054076996
2016,0.022385072
357,0.043891367
6750,0.052743044
12593,0.08553531
13229,0.07160191
12165,0.1246187
13732,0.06865681
11841,0.06472973
13397,0.075223505
6071,0.062188044
15488,0.03763094
4105,0.06516899
2081,0.073356606
14773,0.08679084
3134,0.0776678
6622,0.069763616
1933,0.045638002
5709,0.07688856
3479,0.04106527
3433,0.05155256
7053,0.08274114
6666,0.08488326
